,ABBFR,BFR,EBFR,LEV,LNACTIF,MARGE,ROA,VMARGE
ACCOR,0.030790274253719104,-0.18371104815864023,-0.21668193673627711,0.23654390934844194,8.862200330487287,0.022760115606936415,0.017847025495750707,0.13096098265895953
ADP,0.011628186758584015,-0.07399338085011464,-0.08531296892082106,0.37859877369354783,9.173541523739084,0.10804198283809659,0.03161214686627865,-0.012020424083398354
AIR FRANCE -KLM,-0.03285138124238962,-0.2575620501121032,-0.22303469666063602,0.19325020650591984,10.143409555089155,-0.07156286721504113,-0.0718640601030563,-0.023580101840971406
AIR LIQUIDE,0.0066666980516321,-0.03126170570560995,-0.037906274058115516,0.23163150637985863,10.130407962531834,0.10641279314930746,0.0653646601260829,0.0031917999286386225
AIRBUS GROUP,0.027972990505497543,-0.1318065394219331,-0.15942278893546247,0.04069187984267664,11.443693279135596,0.024723234777912786,0.015700185401506788,0.004522748751181315
ALCATEL-LUCENT,-0.018314266324966244,-0.12349287541103397,-0.10563194907273799,0.22433321154548777,9.994059250720515,-0.09032973122748685,-0.059554256485202774,0.04897478525907453
ALSTOM,0.015062129739061047,-0.10503683561513896,-0.11982274455397693,0.13270307016157082,10.361766465136906,0.037890374463466374,0.024283049293325323,0.0017761113029749864
ALTEN,-0.01784912318968242,0.1516919486581097,0.16785613128064472,0.008518086347724621,6.75343791859778,0.060680809077454365,0.08611435239206534,-0.0036178260154579884
ALTRAN TECHN.,-0.09810264381102071,-0.0031560891938250974,0.08017899368948518,0.17708404802744426,7.284477918224647,0.04029887310142087,0.04514579759862779,0.000551200391964718
APERAM,-0.007735205876415071,0.05757952727918962,0.06572163220295121,0.13595166163141995,8.635331719433278,-0.01953125,-0.01777145903678692,0.0021484375
ARCELORMITTAL,-0.006751897308334908,0.029054029988958934,0.035907529199661316,0.15599957260391067,11.629000375945257,-0.032036757301107756,-0.02266089681946077,0.010158610271903323
AREVA,-0.025508172574899825,-0.1564038641321284,-0.13155942867471193,0.176347771891555,10.376299734103902,-0.05346320346320346,-0.015394203801807416,-0.04274891774891775
ARKEMA,-0.0022780498040126935,0.16033601168736303,0.16264110189262862,0.22005113221329436,8.60813018640834,0.027550016398819287,0.030679327976625273,-0.008527386028205968
ATOS,-0.01372322104801688,-0.10375996223376187,-0.0895697225693682,0.04202882452583933,8.882141813887111,0.030367051285027744,0.0363222348726778,0.00438789961228612
AXA,-0.007742084882434845,-0.09311715224204675,-0.08532681372910854,0.0118854694555718,13.537307418146264,0.035866903538675755,0.0059196215245997125,0.00340103391430995
BIC,-0.019284159469342463,0.23817552173516812,0.2574218966944777,0.02802332999179805,7.693755076556699,0.1279266871490624,0.11004283240681674,-0.009587880072041543
BNP PARIBAS ACT.A,-0.05089847688537202,-0.39542724200742274,-0.3415016423088542,0.17829400951815388,14.403374442107133,0.13784840099278237,0.0026842371616858478,-0.0494108920777109
BOLLORE,-0.01988649108179556,-0.08221073799381579,-0.06505209796830799,0.116499448612883,9.825461144097735,0.024897451260542935,0.014600947088459795,-0.036770060377010645
BOUYGUES,0.03434104821450588,-0.09514925373134328,-0.13194294793831474,0.19201842350746268,10.443017244430473,-0.022636882868335276,-0.0220673973880597,-0.041565742651236505
BUREAU VERITAS,0.022839176720572126,0.04732183691587528,0.023942571514950644,0.37854779263404265,8.220699073352096,0.08774249319874909,0.0928411934034597,0.012076987617909537
CAP GEMINI,0.009088772619072698,-0.025943396226415096,-0.03546088453506669,0.08343160377358491,9.227787285579904,0.04379706698374951,0.043435534591194966,0.008818866428854539
CARREFOUR,0.013361438075390093,-0.1916031585712974,-0.20571357818603425,0.17330823615829585,10.681986400195576,0.016882995361520672,0.028991828114957305,5.346950233260704e-05
CASINO GUICHARD,0.004957646562020558,-0.15106393315196268,-0.15625074803422045,0.20520792848814615,10.625416534521525,0.017494089834515367,0.020671395258453167,-0.004337547538287594
CGG,-0.06310380911732115,0.034274095948104766,0.09791250188953064,0.2885099482015782,9.019518792124098,-0.18556482022412235,-0.08457181584934889,-0.20553401667640342
CNP ASSURANCES,-0.028370774250690435,-0.7370019484474308,-0.7096209319606939,0.03251784164158131,12.810344075872642,0.024636326025975517,0.0028148794604787044,0.001884432625555108
CREDIT AGRICOLE,0.0463547440052777,-0.4610283348071051,-0.5098127869002268,0.09846747258882159,14.245260390609738,0.19020501138952164,0.0016299329873060429,0.6753227031131359
DANONE,-0.06700096405195022,-0.18918132436627005,-0.12519375726841525,0.22843378168649767,10.339417201448112,0.06676683256643816,0.045977754785307814,-0.01173819137947225
DASSAULT SYSTEMES,0.013922266892794776,-0.06490126316292175,-0.07691033618843139,0.08596193796413477,8.339954693959408,0.17051449591016893,0.08412330762434635,0.008470064372489232
EDENRED,-0.005903836907033742,-0.4276744747645496,-0.4214527060462943,0.36923448442405216,8.328692583545568,0.16842105263157894,0.03863801014247766,-0.024210526315789474
EDF,0.00977233532655309,-0.03244146245536427,-0.041958188277326426,0.16207491403849675,12.456056744871358,0.04652485647009022,0.013695429534931717,0.003201312273460857
EIFFAGE,-0.00933986513941337,-0.08357685563997662,-0.07436458801525278,0.47691408533021623,10.217421996131975,0.018007286995515695,0.009387784921098773,0.002522421524663677
ERAMET,-0.020105280132916896,0.07953020134228188,0.10081278730848535,0.12701342281879194,8.692825760059396,-0.11701454775458571,-0.06208053691275168,-0.11986084756483238
ESSILOR INTL.,-0.01919436311354504,0.03154282697637587,0.049039918968622885,0.07958294839646297,8.932872621931374,0.11707798617966436,0.07826316484096608,0.0017769002961500495
EULER HERMES GROUP,-2.163564830687982e-05,-0.1484652052715787,-0.14844351823472618,0.04288518316921504,8.709910524392312,0.12191046168195244,0.05174262292377983,0.0031866936110679267
EURAZEO,0.004680967292259906,-0.00953195649517292,-0.014682526877064896,0.29386940404904477,9.415279218635547,0.10537981816815688,0.04570450934864964,0.14266661657524982
EUROFINS SCIENT.,0.01808825301552869,0.011356045424181697,-0.0026662776382906117,0.4480961923847695,7.311218384419629,0.05890992167101829,0.04822979291917168,0.005140339425587465
EUTELSAT COMMUNIC.,-0.00460911709741897,1.7841213202501827e-05,0.00410511251043912,0.5101694915254237,8.63141433550626,0.2763803442099525,0.06331846565566458,0.022428159800638545
FAURECIA,-0.03231521000122175,-0.12223315888029954,-0.09092804162939205,0.15337062466989967,9.027714768964861,0.00485894634081404,0.010515196619772411,-0.003100629000587955
GDF SUEZ,0.003797437258369912,-0.02496068566702796,-0.029848668887843457,0.18397228261210066,11.980494883928577,-0.10402015677491601,-0.05819774326330892,-0.12131019036954087
GECINA NOM.,-0.005271294548253857,-0.04999318150825036,-0.04463150411061238,0.2805763898359016,9.305605096201964,0.4576592333479085,0.028546752125096594,0.1289899431569742
GEMALTO,0.01676923670895034,0.1218141956700466,0.10621970166696786,0.0009249109345026036,7.979064885122238,0.10797119651678808,0.08834612222526719,0.023821485388930745
GENFIT,0.024576271186440832,-0.09931506849315058,-0.11917808219178085,0.04794520547945205,3.374168709274236,-2.189655172413793,-0.43493150684931503,-1.2586206896551724
GROUPE EUROTUNNEL,0.003338539284165828,-0.010655096184212337,-0.013980937568067658,0.6195059660300156,8.89328441351813,0.09285714285714286,0.013923025168545499,0.06382783882783884
GROUPE STERIA,-0.043777989984361276,-0.06797600181118407,-0.023157330606909297,0.20619198551052753,7.476925279722371,0.005071514046384409,0.005037355671270093,-0.01829164054931905
GTT,0.205470161004675,-0.0946798917944093,-0.242251562885684,0.009918845807033365,5.401776074916267,0.5454963235294118,0.5351668169522091,0.36351102941176466
HAVAS,-0.045521957727793536,-0.2000812512695511,-0.15626995008850583,0.043875685557586835,8.5016733797582,0.07223476297968397,0.026000406256347756,0.001128668171557562
HERMES INTL,0.02194578601481053,0.08822633075985366,0.06924447429671832,0.006247460381958554,8.278326679636791,0.21047725577926918,0.20070601381552214,0.013422818791946301
ICADE,-0.1462753950874793,-0.03923294135850227,0.07112853985504067,0.31708378462014547,9.243852514508632,0.0794963352753242,0.012271777812161537,0.04723422915492076
ILIAD,0.04480771165188386,-0.1795532106442225,-0.22408605138108842,0.21353348826497498,8.47142146717007,0.07185357133327998,0.05638255553461885,0.021318605085514555
IMERYS,0.014462820930196359,0.10119230848160232,0.08688174651705662,0.2442693262738821,8.49144452139346,0.06544785807009952,0.049662418682919825,-0.013332972739073997
INGENICO,-0.030465147752161092,-0.031342608870360125,-0.006164370831580748,0.28037570947812546,7.596342076785751,0.08322999489386533,0.05731076397609121,0.012546502297760586
IPSEN,0.028432569586289022,0.0639494026704146,0.03557859168413412,0.007857918609851147,7.355832777894177,0.11897331877047902,0.09742541365872356,0.1407395849586519
IPSOS,0.025163668215518922,0.105342291970117,0.07755856601999347,0.2950711835737443,7.663078817968758,0.010161177295024526,0.008175539162712022,-0.0331114225648213
JC DECAUX SA.,0.04414899441926391,-0.03973737287044585,-0.0806987655598719,0.1428785993219757,8.446899474196238,0.0338166056348554,0.019418100673732994,-0.02757641431881026
KERING,-0.0200606400416096,-0.02710119767829277,-0.004889720868583649,0.1344144001963982,10.034989387000108,0.005088014443395839,0.002174408613463798,-0.10243732304788479
KLEPIERRE,-0.015433523329892838,-0.0431788863051856,-0.02678310588198177,0.4533413309450055,9.406753836458355,0.048357993504150126,0.004404164235885722,-0.10194875496210754
KORIAN-MEDICA,-0.025707302187245956,-0.1363831615120275,-0.11173705852589597,0.22469931271477664,7.752764808851328,0.020860685630926332,0.012285223367697596,0.003865791393143691
L'OREAL,0.005056991225132433,0.0060035209580072925,0.0012320956035866567,0.0020991555451893556,10.351319061954193,0.12874837878537296,0.09451631558263547,0.003938789899288842
LAFARGE,-0.024255130662870324,-0.045853000674308836,-0.020034943318152004,0.2914362778152394,10.520698167006133,0.03954467693117515,0.016210384356035064,0.015528358994604554
LAGARDERE S.C.A.,-0.07158725652315397,-0.16118578972635622,-0.08076611605176175,0.07405184829572732,9.027858802380862,0.17279217345319936,0.15686509841574653,0.16102591221575885
LEGRAND,-0.0004268502913538043,0.023256500309889933,0.023680509803773023,0.21754272053832305,8.821230780227584,0.11893552147789437,0.07828409526901396,0.005582458972289476
LVMH,-0.004773738257646864,0.07213420986456874,0.07642126244577052,0.07290656320724216,10.927268530581234,0.11787711413770627,0.06171642059129935,0.00041167793063226867
MAUREL ET PROM,-0.06447768154086594,-0.14655810510732792,-0.09039836493051574,0.1534841916041028,7.545072574581412,0.10807090001720873,0.03320291847308871,0.03751505764928583
MERCIALYS,-0.043022770671328536,0.02032262161818875,0.07062969983491052,0.47446970659215043,7.361756550750367,0.8281879194630873,0.07836910961514036,-0.1342281879194631
METROPOLE TV,-0.05811668173480861,-0.0473877030901561,0.013982883332416967,0.0012742911755336097,7.135368824967799,0.08854454897620365,0.08920038228735266,-0.022294252510079837
MICHELIN,-0.008263202789307443,0.12609999032975533,0.13471398569468468,0.0675950101537569,9.937019035744921,0.055662567293920086,0.05449182864326468,-0.01792858201214995
MONTUPET,0.06149761063581475,0.19480859989512322,0.13332711343619255,0.09648662821185107,5.943848693166319,0.08031569173630455,0.09071840587309912,0.012534818941504183
NATIXIS,0.04191205220897226,-0.3954023574336788,-0.4388162833072196,0.036165220306156654,13.14242283446202,0.1319796954314721,0.0017328882189084766,-0.004329650641982681
NEOPOST,0.21595051759713393,-0.03222173056036044,-0.22706280056261785,0.3513817933142926,7.818390046000134,0.15009345794392523,0.06460436863912467,0.0065420560747663555
NEXANS,-0.06602882455150179,0.03570774583409632,0.10648832428575196,0.1920893609229079,8.605387202152153,-0.04962002682163612,-0.06097784288591833,-0.05364327223960662
NEXITY,0.019743681285854298,0.0681411067854498,0.04860491122329981,0.050490816594616544,8.339715882285159,0.03657021774075698,0.023907903221954192,0.021299137805056264
NUMERICABLE,0.0038338804527328864,-0.09298449416637204,-0.09652810810066226,0.6639224203242587,8.283948797922598,0.049155379698676,0.016313955250265164,-0.016588038350327204
ORANGE,0.01947530413706398,-0.1637831603229527,-0.18419940892492417,0.3679004578658558,11.360158826915132,0.04570410678119129,0.021821443966772686,0.025694834191454578
ORPEA,0.053921934929230565,-0.14830508474576268,-0.1973151345612916,0.3530890013940861,8.603664422553358,0.07083773866533988,0.020892948859050554,0.010510603893276948
PERNOD RICARD,-0.02024318896613855,0.07130384167636787,0.09220025054257062,0.28055878928987193,10.221504824783981,0.1386588921282799,0.04325523864959255,0.005014577259475218
PEUGEOT,-0.012218145412640921,-0.09335612764816305,-0.0800690173814395,0.13213998390989543,10.996484102418602,-0.04283601405065631,-0.03883413783856262,0.049750415973377704
PLASTIC OMNIUM,0.0408616415650372,-0.10849191382364701,-0.14528934102535218,0.2557860449168524,8.160461102987647,0.037701239145282464,0.055203154465969476,0.003863791589423355
PUBLICIS GROUPE SA,-0.0027834697913292805,-0.16948162001051956,-0.16678046193179694,0.02688329144994448,9.747476810531971,0.11390766575578887,0.04628601484425224,0.008629368617862792
REMY COINTREAU,0.007272141604426143,0.2636616239580117,0.25728146073324015,0.17165791911083667,7.726344975232597,0.10927679544121345,0.05751334186036254,0.01642503980558117
RENAULT,-0.005768838990759534,-0.13022722423725197,-0.12442592244973945,0.09120972903776403,11.225136720162487,0.01431642724518714,0.00781416684446341,-0.02897488517541288
REXEL,0.02683364033758088,0.10020963962852993,0.07395075678136594,0.2782041188021135,9.263113071504101,0.016185557502536196,0.01997742342461985,-0.008261858649205327
RUBIS,-0.06990162480325503,-0.0399404278364473,0.02613140309952947,0.1108854589764419,7.7033687910865725,0.03786618444846293,0.047251556999729216,0.003942133815551539
S.E.B.,0.0012092406420346662,0.18979325230035218,0.1885755292534958,0.17746790866749973,8.16655711958675,0.04801384182827482,0.056742019765988874,0.0013457333044961965
SAFRAN,-0.02981438633997613,-0.04158845367705335,-0.013027681879716688,0.07904726150252367,10.084683476042573,0.09418320195705354,0.057815041922162434,0.007067137809187279
SAFT,0.009478513972926242,0.11470195957730585,0.10527012342018964,0.21319380322150405,6.882129731343165,0.05847484780519064,0.03744741971888786,0.003204101249599487
SAINT GOBAIN,0.0012881912136976706,0.03129510562918252,0.029955979505053906,0.2054629751126274,10.730422342894173,0.014158239143367043,0.013012290600533613,-0.0023319452706722188
SANOFI,-0.004741734320645301,0.021839379586738147,0.026795532206336063,0.10788528600426794,11.472780324665802,0.1116015132408575,0.038692551917972204,-0.03518885486098601
SARTORIUS STED BIO,0.13179501048435496,0.07093663911845728,-0.04916443850267379,0.14038108356290174,6.769871571618751,0.11267845003399048,0.07610192837465564,0.016145479265805576
SCHNEIDER ELECTRIC,-0.0065526861441008505,0.029252730615334704,0.03565695912483091,0.16010598031794096,10.518348814697529,0.08016644728461636,0.05104358170217368,0.00318457814954779
SCOR SE,-0.007868998518857225,-0.11196979011153069,-0.10444286187166128,0.0549164251631978,10.438839921478715,0.05169978340710048,0.016070958110125582,0.012336378190036726
SOCIETE GENERALE,-0.07793231689615202,-0.4020572153923621,-0.3231389956544355,0.1520689537927986,14.026793651293476,0.09164454556946025,0.001760760065475988,0.05835756120170227
SODEXO,-0.054246143988958245,-0.2017766497461929,-0.1467474475238915,0.14823921319796954,9.44208681209766,0.02386258629124314,0.03481916243654822,-0.0046746752187856715
SOITEC,-0.0544825848602532,0.0034760845383759336,0.0687233736653727,0.18923804226918797,6.57813948315741,-0.796880943324458,-0.29129588431590653,-0.5827310764549258
SOLOCAL GROUP,-0.045570206822330574,-0.6815000000000001,-0.6321588585631216,1.89525,6.684611727667927,0.11492641906096707,0.1435,-0.043848233056362
STMICROELECTRONICS,0.04640252057524354,0.100294342090919,0.04751292928353961,0.10116646680475308,9.124019665509655,-0.061865874783469436,-0.054507794614629894,0.08141549121504578
SUEZ ENVIRONNEMENT,-0.023649549879518294,-0.1049577091422388,-0.08137138317255234,0.2583018507632573,10.192714680774255,0.024051134268427594,0.013187109432040706,0.006883459211406874
TARKETT,0.08853551044133358,0.11420750068436902,0.023868803279762735,0.273364358061867,7.510156846235337,0.03938165633444603,0.05425677525321653,0.006159593069464314
TECHNICOLOR,0.016753736044306154,-0.06920999324780554,-0.08751919094376064,0.31600270087778526,7.993619994827744,-0.025217391304347827,-0.02937204591492235,-0.019420289855072465
TECHNIP,-0.0021675599026459397,-0.17994113651799867,-0.1780396510955915,0.1813749905667497,9.491828300264636,0.060314263986032714,0.04249490604482681,0.0021207999057422334
TELEPERFORMANCE,0.026491592258492215,0.10259122157588578,0.07565133161656239,0.010576414595452142,7.544861068658458,0.0530209617755857,0.06821787414066631,0.0008220304151253596
THALES,0.038182835246636855,-0.13217615423265164,-0.1700443933852481,0.07171967173455905,9.975566324397679,0.04039706638673815,0.02667621936468355,-0.0008524668700375524
TOTAL,-0.011110108228055965,0.03399599979249644,0.04496093267801012,0.1428834925154619,12.063881003824743,0.04916839008476304,0.04864805667152763,-0.012635810200693251
UBISOFT ENTERTAIN,0.05835168712793786,-0.040798473039605494,-0.09178078851499322,0.019087004930809604,7.136801375948961,0.051584142652443876,0.05153491331318593,0.021891418563922942
UNIBAIL-RODAMCO,0.015133988350637853,-0.0326114177062561,-0.046396731382007075,0.3715314813956005,10.38419927001883,0.780007252508159,0.039901683439224594,-0.10153511422700351
VALEO,-0.009773565291273895,-0.10816191108161911,-0.09852021650097731,0.16799380667993807,9.109635667854551,0.03625103220478943,0.048551205485512054,0.005615194054500413
VALLOUREC,-0.0026442179544090786,0.06568675942452856,0.06831417416168364,0.13663147029096148,9.137791184286455,0.046949787569689684,0.028160684716457707,0.007296129645232416
VEOLIA,0.0276468743633151,-0.039768666826701576,-0.06912018042042176,0.2567290526763074,10.49797670549792,-0.0060632405399107326,-0.003733227379208159,-0.02416781687489917
VICAT,-0.0012532109332430415,0.049745010111668,0.051057338926357006,0.260881034027961,8.422706672310289,0.052624671916010494,0.02644420997098391,-0.0038057742782152243
VILMORIN & CIE,-0.0036623177690953686,0.08521403903300942,0.08862339774006785,0.207292586940808,7.820118307518312,0.06752717391304348,0.039916472572484145,0.01277173913043479
VINCI,0.002791188695964403,-0.1423996448728518,-0.14512308498150056,0.2774113767518549,11.052095627525478,0.0479214498558937,0.03110533324877925,0.001099115822382883
VIRBAC,0.017901607501925897,0.0844677527337648,0.06793443368740901,0.20062486052220488,6.798163602352043,0.08218991984784675,0.06750725284534702,-0.00828691753837793
VIVENDI,0.10927598430571818,-0.007706384709231395,-0.1399863191067979,0.17765351769011795,10.803242315770184,0.08886379037723063,0.03999593330622204,0.08077704992093969
WENDEL,-0.0016990096924839476,-0.012611929967723394,-0.01087517715823204,0.49189441242686754,9.526981552325688,0.05188283217761746,0.024313119758690282,0.017506763270002175
ZODIAC AEROSPACE,0.002836522509249635,0.19639385242107216,0.1937583629625429,0.21030460142579394,8.371103269544319,0.09530784253263438,0.08584853254328303,0.013362113269606332
